SMILES,Activity_Flag
C(C1C=2C(=C(OC)C=CC2)CCC1)(N(CCN3CCN(CC3)C4=C(OC)C=CC=C4)C)=O,1
FC=1C(NC(=O)COC(=O)CC2C3CC(C2)CC3)=C(F)C=CC1,0
C1=2C(N3CC(C)(C)NCC3)CC(C1=CC=C(C2)Cl)C4=CSC=C4,1
FC1=CC=C(CN2C3=C(C(=O)C(=C2)C(=O)C=4C=CC=CC4)C=CC=C3)C=C1,0
ClC=1C=C(C2C=3C(=O)N(CC4OCCC4)C(=CC3OC(=N)C2C(OC)=O)C)C=CC1Cl,0
N1([C@H]2C=3C(CC1)=CC=CC3C=4C(C2)=CC=CC4C5=CC=CC=C5)C,1
FCCOC=1C=C2C=3[C@H](N(CC2)CC)CC=4C(C3C1)=C(O)C(O)=CC4,1
S(CC=1N=C2N(C(=CC=C2)C)C1)C3=C(C=CC=C3)C(O)=O,0
N1(C(C2CCCN2C(C1)=O)=O)CN3CCN(CC3)C4=C5C(C=CC=C5)=CC=C4,1
C1=2C([C@H](CN)OC(C1)C3CCCCCCC3)=CC=C(C2O)O,1
C=12C(=C(CCC)SC1)CN[C@H]3[C@H]2C=4C(=CC(=C(C4)O)O)CC3,1
FC1=CC=C(CNC(=O)C2CCC(CC2)CN=C3C(N4CCCCC4)C(=O)C3=O)C=C1,0
C1(=NC=2C(=CC=C(OS(=O)(=O)C)C2)NC3=C1C=CC=C3)N4CCN(CC4)C,0
S=C(NC1=CC=2C(=NN(C2)C)C=C1)N,0
S1C(NC(=O)CC(N2C=CC=C2)C3=CC=C(OC)C=C3)=NC=C1,0
FC=1C=C([C@@H]2N(C(=O)NCCCN3CCC(CC3)C=4C=C(NC(=O)C)C=CC4)C(=O)N=C(C2C(OC)=O)COC)C=CC1F,1
C1C2=C(C(CC1CN3CCC(CC3)C=4C5=CC=C(C=C5NC4)F)=O)C(=NO2)C,1
O(C(=O)N1CCC(NC(=O)C2=CC(C(=O)NC3CCCC3)=CC=C2CO)CC1)CC,0
N1(C=2N=CC=CC2)CCN(CC1)[C@H]3C[C@@H]4CC[C@H](NC(=O)C=5C=CC=CC5)C[C@H]4CC3,1
O1C2=C(N3C(C(=O)N(N=C3C)C(CC)C(=O)NCCC4=CC(OC)=C(OC)C=C4)=C2)C=C1,0
C1(=CC2=C(C=C1)CC3=C(CCCN(CC2)C)C=CC=C3)O,1
N12C(=NC(=C(C1=O)CCN3CCN(C4C5=C(C=C(C=C5)Cl)C(C4)C6=CC=C(C=C6)F)CC3)C)SC=C2,1
S1C=C(N=C1C)C(=O)N2CCC(CC2)(CC3=CC=C(OC)C=C3)C(OCC)=O,0
O(CC(=O)C1=C(N(CC2=CC=CC=C2)C(=O)N(C1=O)C)N)C(=O)C=3C=4C(N=C(C3)C=5C=CC=CC5)=CC=CC4,0
S=C(NNC1=NC(=CC(=N1)C)C)NC,0
O(CC1=CC=C(N(=O)=O)C=C1)C(=O)C=2C(OCC)=NC=CC2,0
ClC=1C=C(C(NC(=O)C2=CC(OC)=C(OC)C(OC)=C2)C3=CC=C(Cl)C=C3)C(O)=C4N=CC=CC41,0
C12=C(C3CNCC=4C3=C(C1)C=CC4)C=CC(=C2O)O,1
O1C2=NNC(=C2C(C3=CC(OC(=O)N4CCOCC4)=CC=C3)C(C1=N)C#N)C5=CC=CC=C5,0
C1(OC)=CC=C2C(=C1)CCCN(CCC3=C(C2)C=CC=C3)C,1
FC(F)(F)C1=CC(N2CCN(C(=O)C=3C4(OC(=O)C3C)CCCCC4)CC2)=CC=C1,0
O(C1=C(C2=C3C4=C5[C@H](N(CCC5=CC=C4)C)CC3=CC=C2)C(OC)=CC=C1)C,1
O=C1N(C2CCCCC2)C(=O)CC(N3CCC(CC3)CC4=CC=CC=C4)=N1,0
N1C=C(CCCCN2CCN(CC2)C3=CC=C(C=C3)F)C=4C1=CC=C(C#N)C4,1
C=1(Cl)C(=CC2=C(CCN(C)[C@@H]3[C@@H]2C4=C(CC3)C(=CC=C4)C5=CC=C(C=C5)N(C)C)C1)O,1
N1(CCN(CCC2=CC(Cl)=C(C=C2)Cl)C)CCCC1,1
OC=1C(C=2N(C=3C(N2)=CC=CC3)C)=C(N(NC(=O)C4=CC(OC)=CC=C4)C1)N,0
ClC=1C=C(S(=O)(=O)C=2C(=O)C=3C(N(C2)C)=CC(N4CC(CCC4)C)=C(F)C3)C=CC1,0
S1(=O)(=O)CC(NNC=2C3=C(NC2O)C=CC(N(=O)=O)=C3)=C(O)C1,0
BrC=1C(C(=O)NC(C(=O)NCCC=2NC=3C(N2)=CC=CC3)=C(C)C)=CC=CC1,0
O=C1N(C(=O)N(C2=C1N(C3=C2C=C(OC)C=C3)C)CC4=C(C=CC(=C4)C)C)CC5=CC=CC=C5,0
C12(C(NCN1CC)=O)CCN(CC2)CCCC(C=3C=CC(=CC3)F)=O,1
O=C(NC=1C=C(C(=O)C=2C=CC=CC2)C=CC1)CCC(O)=O,0
ClC1=C(C=2OC(C(C=3C(=NNC3O)C)C=4C(=NNC4O)C)=CC2)C=CC(Cl)=C1,0
C1(NC=2C=CC(=CC2C1(C)C)CCN3CCN(CC3)C4=C5C(C=CC=C5)=CC=C4)=O,1
O=C(N1CCN(CC2C3CC(C2)C=C3)CC1)C=4OC=CC4,0
C1(=C(C=2C=CC=CC2C(=C1)Br)OC)C(NC[C@@H]3N(C4CCCCC4)CCC3)=O,1
S(=O)(CC=1N=C(OC1C)C=2C=CC(=CC2)C)CC(=O)NC=3C=C(CC)C=CC3,0
O(C=1C=C2C(CCCCN3CCN(CC3)C4=CC=C(OC)C=C4)=CNC2=CC1)CC,1
C=1C=CC2=C(C1C=3N(C(SCCCN4CCC=5C(=CC6=C(C5)N=C(O6)C(C(F)(F)F)(F)F)CC4)=NN3)C)C=CC(C)=N2,1
FC=1C=CC(/C(=N/OC)/CCN2CCN(CC2)C3=NC=CC=C3)=CC1,1
S(=O)(=O)(CC=1OC(C(=O)N(CCCC)C)=CC1)C=2C(=CC=CC2)C,0
C1(=NC2=C(C=CC(=C2)Cl)N(C(CCCCCCC(N3C=4C(C(=NC5=C3C=CC(=C5)Cl)N6CCN(CC6)C)=CC=CC4)=O)=O)C7=C1C=CC=C7)N8CCN(CC8)C,1
N1(CC(/C=C/C=2C=CC=CC2)CCC1)C3CCCCC3,1
O=C(O)C(NC(=O)C1=CC(=C(N(=O)=O)C(=C1)C)C)CC(C)C,0
C=12C=C(C(=O)N)C=CC1NC=C2CCCCN3CCC(CC3)C=4C=CC=CC4,1
C1C2=C(CC3C=4C(CCN3CC)=CC(=CC14)OC)C=CC=C2,1
C12=C(C3=CC=CC=C3N1)CCN4[C@H]2C[C@@H]5[C@@H](C(=O)OC)[C@@H](O)CC[C@H]5C4,1
ClC1=C(N2CCN(CCC3CCC(NC(=O)C)CC3)CC2)C=CC=C1Cl,1
S(=O)(=O)(NC1=CC(=CC=C1)C(=O)C)C2=CC=C(C=3OC(=NC3)C4CC4)C=C2,0
ClC1=C(C(=O)NCC=2ON=C(C2)C(OCC)O)C=CC=C1,0
S(=O)(=O)(N1CCC(CC1)C)C=2C=C(N(C2)C)C(=O)N3CCN(CC3)C4=CC=C(OC)C=C4,0
FC1=CC=C(N2C=C(C3CCN(CC3)CCN4CCNC4=O)C5=C2C=CC(=C5)C6=NN(N=N6)C)C=C1,1
N1(C2C=3C(=CC=C(C3)Cl)C(C2)C4=CC=C(C=C4)F)CC(C)N(C(C1)C)C,1
N1=C(NC=2C1=CC(=CC2)CCN3CCN(CC3)C4=CC=CC=C4)C=5C=CC=CC5,1
C1(=CC=C2C(=C1)C(C(CC2)CCN3CCC(CC3)C=4C=5C(ON4)=CC(=CC5)F)O)N(=O)=O,1
ClC=1C=C(NC(=S)NCCCN2CCCC2=O)C(OC)=CC1,0
O(C(C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(OC)=O)C,0
S(O)(O)(=CCC(=O)N1CCC2(OCCO2)CC1)=CC3=CC=C(C=C3)C,0
OC(=O)C1=C(NN=C2CCCCC2)C=CC=C1,0
N1(CCC(CC1)COC/C=C/C=2C=CC=CC2)CCCC3=CC=CC=C3,1
N1(C=2C(=CC=C(C2)Cl)C(=C1)C3CCN(CC3)CCN4C(N(C(C)C)CC4)=O)C=5C(F)=CC=CC5,1
ClC=1C=CC(=CC1)/C=N/NC(=O)C=2C=C(SC2N)C3=CC=CC=C3,0
OC=1N2N=C(N=C2N=C(C1)C3=CC=CC=C3)NC(=O)C=4C=CC(OC)=CC4,0
OC=1C=C2CC(N(CCC)C)CCC2=CC1,1
S1C(NC(=O)C2=CC(OC)=C(OC)C(OC)=C2)=NN=C1,0
C1(C(NC[C@H]2N(CCC2)CCC)=O)=C(C(Br)=CC=C1OC)O,1
S(=O)(=O)(N1CCCCC1)C2=CC=3N(CC(=O)NCC4=CC=CN=C4)C(=O)CSC3C=C2,0
C1=2C(CN(CCC1=CC(=C(C2)O)O)C)C=3C=CC=CC3,1
FC(F)(F)C=1C=C(CC(OCC(=O)NC2=C(C=CC=C2)C)=O)C=CC1,0
O1C(=NC2=NC=CC=C12)C=3C=C(NC(=O)CC(C)C)C=CC3,0
S1(N(C(=O)C=2C1=CC=CC2)CCCCN3CC(C4=CC=C(C=C4)F)CC3)(=O)=O,1
O1C23C(C(C1C=C2)C(OCCCCC)=O)C(=O)N(C3)C=4C(=CC=CC4)C,0
FC=1C=CC(C(=O)CCCN2CCC3(N(CN(C3=O)CC4=CC=C(OC)C=C4)C5=CC=CC=C5)CC2)=CC1,1
FC1=CC=C(CCN2CCC(CC2)[C@@H](O)C3=C(OC)C(OCCF)=CC=C3)C=C1,1
O=C(NN=C1CCN(CC1)C)C(=O)NCC=C,0
C=1C2=C(C=C3C1CCN(CC3)CC=4C=NC=CC4)SC(=N2)N,1
C1(C(NC[C@@H]2N(CCC2)CC)=O)=C(C(OC)=CC=C1)OCCF,1
BrC1=CC(C(NCC(OC)=O)C2=CC=CC=C2)=C(NC(=O)C3=CC(OC)=C(OC)C(OC)=C3)C=C1,0
O=C(N1CCN(C2C3CC4CC2CC(C3)C4)CC1)C=5C=CC=CC5,0
C=1(C=C(C=C(C#N)C#N)NC1)CN2CCN(CC2)C3=CC=CC=C3,1
O(C=1C=C(CC(=O)NCCC2=CC(OC)=C(OC)C=C2)C(N(=O)=O)=CC1OC)C,0
C12=CC=3OCOC3C=C1CCN[C@H]2CC=4C=CC=CC4,1
O1C(CCC2=C1C=3C(N(C2=O)C)=CC=CC3)(C)C,0
ClC=1C=C(/N=C(/N2CCOCC2)\C=3C=CC=CC3)C=CC1,0
ClC1=CC=2C(N(CC(=O)NC2C=C1)C(=O)C3=C(C=CC=C3)C)C4=CC=CC=C4,0
ClC=1C(C(N2CCCC2)CNC(=O)C=3C=CC(N4CCCC4=O)=CC3)=CC=CC1,0
C12(N(CNC1=O)C3=CC=CC=C3)CCN(CC2)CC4OC5=C6C=C(C(=O)OC)NC6=CC=C5OC4,1
S1(N(C=2C=CC=C3C2C1=CC=C3)CCCN4CC=C(CC4)C5=CC=CC=C5)(=O)=O,1
FC(F)(F)C=1C=C(NC(=O)CNCC2=NC=CC=C2)C(N3CCOCC3)=CC1,0
O(C=1C(C(=O)NC2=C(N3CCCC3)C=CC=C2)=CC=4C(C1)=CC=CC4)C,0
C1(=CC=C(C=C1)[C@@H]2CCN([C@@H](C2)C)CC=3N(C=4C(N3)=NC=CC4)C)C(F)(F)F,1
O=C(N1CCN(CC1)C2=NC=C(C=N2)CCC)C=3C(=NOC3C)C=4C=CC=CC4,0
N1(CCN(CC1)CCC2C3=C(C(OC)=CC=C3)CCC2)C4CCCCC4,1
O1C=2C=C(C(C)(C)C)C=CC2OCC1C(=O)N/N=C\C=3C=4C(N(C3C)C)=CC=CC4,0
[C@H]1(N(CC2=CC=CC=C2)C[C@H]3[C@H]([C@@H]([C@H]31)N(CC)CC)CO)C,1
S(CCN1C(=O)C=2C(C1=O)=CC=CC2)C=3N=C(NN3)N,0
O(C1=C(OC)C=C(C=C1OC)C(=O)N/N=C(/C2=NC=CC=C2)\C)C,0
N1(C=C(SCCN(C)C)C=2C1=CC=C(Cl)C2)C3=CC=C(C=C3)F,1
C1=C(O)C=2CCC(CC2C=C1)N(CCC)CCN3CCN(CC3)C(C=4OC5=C(C4)C=CC=C5)=O,1
C1(=NSC=2C1=CC=CC2)N3CCN(CC3)CCCCNC(C4C5(CC(O4)=O)CCCC5)=O,1
FC(F)(F)C1=CC(N2CCN(CC2)CCCCN3C4=C(C=C3O)C=CC=C4)=CC=C1,1
N1(N=C(C2=C1C=3C(N=C2)=CC=CC3)C4=CC(=C(C=C4)C)C)C5=CC=CC=C5,0
ClC=1C=C(C=2OC(=NN2)C3=CC4=C(OC3=O)C=C(N(CC)CC)C=C4)C=CC1,0
N1(CCC2=CC=CC=C2)CCC(CC1)COC/C=C/C3=CC=CC=C3,1
S(C1=C(OC)C=C([C@H]2N3[C@](C=4C2=C(O)N(C4O)CC)(CCC3)C(OC)=O)C=C1)C5CCCCC5,0
S(CC=1N=C2N(C(=CC(=N2)C)C)C1)C=3N(C)C=NN3,0
C12(C3=C(C=C(NC(NC4=CC=C(C=C4)CCN(C5CC6=CC=CC(=C6CC5)O)CCC)=S)C=C3)C(O1)=O)C7=C(C=C(C=C7)O)OC8=C2C=CC(O)=C8,1
O(C1=CC=C(C2=NN(C(=O)C=3C2=CC=CC3)C)C=C1)CC(=O)NC4=CC=C(C=C4)C(=O)NC,0
O=C(NCC1=CC=CC=C1)C=2C(NC(=O)C=3C=CC(=CC3)C)=CC=CC2,0
OC(CN1CCN(CC1)C)CN2C=3C(C(=C2)/C=C/C(=O)C4=CC(OC)=C(OC)C=C4)=CC=CC3,0
S(=O)(=O)(N)C1=CC=C(CCNC(=O)CCN2C3=NC=CC=C3N4C(C2=O)=CC=C4)C=C1,0
S(CC(=O)N1CCN(CC1)C2=CC=CC=C2)C3=NN=C(C=C3)C4=CC(OC)=CC=C4,0
[C@@H]1(C(N(C(=O)NCC)CCCN(C)C)=O)C[C@@H]2C=3C4=C(NC=C4C[C@H]2N(C1)C)C=C(C3)C(C)(C)C,1
O(C=1C=C2C(NCCC3=CC=CC=C3)=NC=NC2=CC1OC)C,0
C=1(C(=NC(=C(C1)Cl)NC)OC)C(NC2CN(CCN(C2)CC)C)=O,1
O=C(N(C1=CC=C(NC(=O)NC=2C=CC(=CC2)C)C=C1)C)C,0
S(=O)(=O)(N1CCN(CC1)C(=O)C2=CC(OC)=CC=C2)CCC,0
O=C1N(CCC1)CCCNC(=O)C(OC2=C(C=3OC(=O)C=C(C3C=C2)C)C)C,0
C1=CC=2C(N(CCC2C=C1C#C)CCCCN3CCN(CC3)C4=C(C=CC=C4)OC)=O,1
O1C(CCC1)C(=O)NC=2C=CC(C(=O)NCCN3CCN(CC3)C4=CC=CC=C4)=CC2,0
FC1=CC=2N=C(N3CCN(CC3)C)C=4C(=NN(C4)CC)NC2C=C1,1
O1CCN(CCN=C(C2C(=O)N(C3CCCCC3)C(=O)NC2=O)CC)CC1,0
S(=O)(=O)(N1CCCC1)C2=CC3=C(N(CCCC(OCC)=O)C=C3)C=C2,0
O=C(NCC1=CC=NC=C1)CCCCCN2CCN(CC2)C=3C(=CC=CC3)C4=CC=CC=C4,1
S(=O)(=O)(N1CCC(CC1)C(=O)NCC2=CC=NC=C2)C3=CC=C(F)C=C3,0
C12=C3SC(N)=NC3=CC=C1OCC(C2)N(CCC)CCC,1
S(C=1N=C2N(C=CC=C2C)C(=O)N1)CC(=O)NC3=CC(NC(=O)C)=CC=C3,0
ClC1=CC=C(CNC(=O)C=2C3(OC(=O)C2C)CCCCC3)C=C1,0
C1(C(F)(F)F)=C(N2CCN(CC2)CC=3C=C(C(N4CCCCC4)=O)C=CC3)C=CC=C1,1
O=C(NC1CCCC1)C(N(C=2C=C(C=CC2)C)C(=O)CCC(=O)NC3=NOC(=C3)C)C=4OC(=CC4)C,0
O1N=C(C=2C(=O)N(C(=NC12)CC)CC(=O)O)C,0
C=1C=C(C=CC1)C=2NC(=C(C2)C(NCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl)=O)C,1
O=C(NCCCN1CC(CC(C1)C)C)CNC(=O)C2=NN(C(=O)C3=C2C=CC=C3)C4=CC(OC)=C(OC)C=C4,0
ClC=1C(N(C=2SCCCN2)C(=O)C)=CC=CC1,0
N1(C2=NC=CC=C2)C[C@@H]3CC[C@H](CN3CC1)COC4=CC=CC=C4,1
ClC=1C=C(N2CCN(CC2)C(=O)C3=CC(=C(C=C3)C)C)C=CC1,0
C1=CC=C2C(=C1C=3N(C(SCCC(N4CCC=5C(CC4)=CC6=C(C5Br)OC(=N6)C)C)=NN3)C)C=CC(C)=N2,1
FC(F)(F)C=1C=C(NC2=NC=NC(=C2)C)C=CC1,0
BrC=1C(N=CCC(=O)C2=CC=3OCOC3C=C2)=CC=CC1,0
C1=2C=CC(=CN1N=CC2C=O)OCCCCN3CCN(CC3)C=4C(=C(C=CC4)Cl)Cl,1
S(=O)(=O)(N1CCC(CC1)C(=O)NC2C(C(CCC2)C)C)CCC,0
FC=1C=C(C(=O)N2CCC3(OC4=C(C(=O)C3)C=CC=C4)CC2)C=CC1,0
ClC(Cl)C(NC(=O)NN1CCN(CC1)C)C2=CC(F)=C(C=C2)C,0
S(C=1N(C(=NN1)C=2C=CC(O)=CC2)CC=3OC=CC3)CC(=O)N,0
S(CC(=O)NC=1C=CC(OC)=CC1)C=2OC(=NN2)C=3C=C(O)C=CC3,0
C=12NC=3C=CC=CC3C1CCNC2CC=4C=C5OCOC5=CC4,1
S1C(C(=O)N2[C@@H](CCC2)C(=O)NC=3SC=4C(N3)=C(C=CC4)C)=CC=C1,0
O1C=2C(=C(O)C(OC)=C(OC)C2OC)C(=O)C=C1C3=CC(OC)=C(OC)C(OC)=C3,0
O=C1N(C=2N(N=C1C)C=3C(N2)=CC=CC3)CC,0
ClC1=CC=C(OCC=2OC(SCC(=O)NC3CCCCC3)=NN2)C=C1,0
S(=O)(=O)(C=1N=C(C(N(CC2=CC=C(C(C)C)C=C2)CC=3OC=CC3)=CN1)C(=O)NC=4C=CC=CC4)C,0
N1(C[C@@H](C2=C(CC1)C=C(C(=C2)O)Cl)C=3C=CC=CC3)C,1
C1(N2CCN(CC2)C)C3=C(SC4=C(C=CC=C4)C1)C=CC(=C3)CC=5N=NN(N5)C,1
N1(C=2C(OC)=CC=CC2)CCN(CC1)CCNC(C=3SC=CC3)=O,1
C1(=NSC=2C1=CC=CC2)N3CCN(CC3)C/C=C/CN4C(=C5C=CC=CC5=C4)O,1
C=12C3=C4C=CC=C3C[C@@H]5C1C(CCN5C)=CC=C2[C@@H]4O,1
[N+]1(C=2C3=C(NC=C3)C=CC2)=CC=[N+](CC4=CC=CC=C4)C=C1,1
O1C2=C(N=C1CC3=CC=C(OC)C=C3)C=CC(C(=O)N(CCN4N=CC=C4)CC)=C2,0
C(N1CCCCC1)(C2=CC(CN3CCN(CC3)C4=CC(C(F)(F)F)=CC=C4)=CC=C2)=O,1
ClC1=C(N2CCN(CC2)CC#CCOC=3C=C4NC(=O)CCC4=CC3)C=CC=C1Cl,1
O1CCN(CCC2N(CCCC2)C(=O)C=3C=CC(OCC)=CC3)CC1,0
ClC1=C(NC(=O)COC(=O)CNC(=O)C=2C=CC(Cl)=CC2)N=CC(=C1)C(F)(F)F,0
C12=C(N3CCN(CC3)CCCC=4C5=C(C=C(C=C5)Cl)NC4)C=CC=C1OCCO2,1
ClC=1C=CC(C2=C(N(N=C2)C=3C=C(C=CC3)C(F)(F)F)N)=CC1,0
O=C(NC(C)(C)C)[C@H](CN1CCN(CC1)C=2C(OC)=CC=CC2)C3=CC=CC=C3,1
C=12C(=C(Cl)C(=C(C1)O)O)CCN(C[C@@H]2C=3C=CC=CC3)CC=C,1
O(C1=CC(CN2CCCCCC2)=CC(OC)=C1OC)C,0
C1=2C=3C4=C(NCC(C4)CCCC)C=NC3CCC1=CC(=C(C2)O)O,1
C(C1=CC(N2CCNCC2)=CC=C1)(F)(F)F,1
ClC1=C(OCC=2ON=C(C(=O)N3CCN(C4CCCC4)CC3)C2)C=CC(OC)=C1,0
O=C1NC=2C(N=C1C(C)C)=CC=3N(CCCC)C(=NC3C2)C4=C(C=CC=C4)C,0
C=1(C(=C(C(=O)NC[C@H]2N(CCC2)CC)C(OC)=C(C1)O)Cl)Br,1
C=1C2=C(C=CC1OCCCCN3CCN(CC3)C4=C(C(=CC=C4)C)C)C(=CC(O2)=O)C,1
S1C(CNC2CCCCC2)=CC=C1C,0
O=C(NCCN(CC)CC)C(C1=NN(C(=O)C2=C1C=CC=C2)CC)C,0
C=1(C2=C(C=CC1OCCCCN3CCC(CC3)C=4C=5C(ON4)=CC(=CC5)F)C(=CC(O2)=O)C)C,1
N1(C2=C(OC)C=CC=C2)CCN(CC1)CCCCNC(C3=CC=C(C=C3)C(=O)C)=O,1
C1=2C=3N(N=CC3CCCC1=C(C)SC2C)C,1
ClC=1C=C(CC2(CCCN(C2)C(=O)C=3NN=C(C3)C)C(OCC)=O)C=CC1,0
S(O)(=O)(NC1CCC(CC1)CCN2CCN(CC2)C=3C=C(C=C(C3)C#N)C(F)(F)F)C4=CC=5C(=NC(O)=CC5)C=C4,1
S1C(=NC=2C1=CC=CC2)CCCCN3CCC=4C(C3)=CC=CC4,1
N1(C=C(CCCN(C)C)C=2C1=CC=C(Cl)C2)C3=CC=C(C=C3)F,1
OC=1C=C2C[C@@H](N(CCN3CCN(CC3)C4=CC=CC=C4)CCC)CCC2=CC1,1
O(C=1C(NC(=O)C(=O)CC(=O)C=2C=CC(OC)=CC2)=CC(OC)=CC1)C,0
O1CCN2C3=C(N=C2C1)C=C(NC(=O)CN4N=C(C=5C(C4=O)=CC=CC5)C6=CC=CC=C6)C=C3,0
ClC=1C=C(N2C=C(C=C2O)C(O)NC=3C=CC(S(=O)(=O)N4CCOCC4)=CC3)C=CC1C,0
C1=CC2=C(C(=C1)O)C[C@@H]3[C@H](N(CC3)CCC)C2,1
C=1(N(C(C)=C(N1)C2=CC(Cl)=CC=C2)C3CCN(CC3)CC4=CC=CC=C4)O,1
S(=O)(=O)(N(C1CCCCC1)C)C2=CC=C(S(=O)(=O)N3CCN(CC3)C(=O)C4=C(F)C=CC=C4)C=C2,0
ClC=1C(CC=2N=C(ON2)CN(CC3=CC=NC=C3)CC)=CC=CC1,0
ClC=1C(C(=O)NC(C=NC2=CC=C(OC)C=C2)C(OC)=O)=CC=C(Cl)C1,0
C=1C=CC2=C(C1C=3N(C(SCCCN4CCC=5C(CC4)=CC6=C(C5)N=C(O6)C(C)(F)F)=NN3)C)C=CC(C)=N2,1
C1(N(CCN1CCO)CCN2CCN(C3C4=C(C=C(C=C4)Cl)C(C3)C5=CC=C(C=C5)F)CC2)=O,1
S(CC=1N(C2=C(N1)C=C(C=C2)C(O)=O)CC)C=3N=C(NN3)N,0
C1=2C=3N(N=CC3CCCC1=C(C)OC2C)C,1
C1=2C(C3=CC=CC=C3C1)=CC=CC2C(=O)NCCCN4CCN(CC4)C=5C(=C(Cl)C=CC5)Cl,1
N1(C(CN2CCN(CC2)CC=3C=CC(=CC3)Cl)=O)C4(CC5=C1C=CC=C5)CCCC4,1
S=C1NC2=CC(C(=O)N3CCC(N4CCCCC4)(CC3)C(=O)N)=CC=C2C(=O)N1CCOC,0
O(C1=C(OCC)C=C(CNCCOC2=CC=C(OCC)C=C2)C=C1)C(C(=O)N(C)C)C,0
ClC1=CC2=C(C(=C3CCN(CC3)CCCCNC(=O)C=4SC=5C(C4)=CC=CC5)C6=NC=CC=C6CC2)C=C1,1
ClC=1C=C(N2N=C3C(C=S(O)(O)=C3)=C2NC(=O)CC4=CC=CC=C4)C=CC1,0
ClC=1C(CNC(=O)CN2N=CC3=C(N(C=4C3=CC=CC4)CCC)C2=O)=CC=CC1,0
FC=1C(N2CCN(C(=O)C3CCN(CC3)CC(C)C)CC2)=CC=CC1,0
ClC=1C=C(NC(=O)COC(=O)CCCC=2NC=3C(S(=O)(=O)N2)=CC=CC3)C=CC1OC,0
C1=2[C@@H](CN(C)CCC1=CC(=C(C2)O)Cl)C=3C=CC=CC3,1
C=1C=CC2=C(C1O)CC[C@@H](C2)N(CCC)CCN([C@@H]3CC=4C=CC=C(C4CC3)O)CCC,1
S(=O)(=O)(NC1CCC(N2CCN(CC2)C=3C(OC(C)C)=CC=CC3)CC1)C4=CC=CC(F)=C4,1
N1(C23CC4CC(C2)CC(C3)C4)C[C@H]5[C@@H](CC1)C=6C(CC5)=CC=CC6,1
ClC1=CC=C(OCC=2ON=C(N2)C=3C=CC(OCC(=O)N)=CC3)C=C1,0
FC=1C=C2ON=C(C3CCN(CC3)CCCCOC4=CC=5OC(=O)C6C(=CCC6)C5C=C4)C2=CC1,1
N1(CCN(CC1)C=2N=CC=CC2)CCCCN3CCC=4C=CC=CC4C3=O,1
O(CCCCCCCOC=1C=CC(=CC1)C(=O)C)C=2C=CC(=CC2)C(=O)C,0
C=1C=2N=C(OC2C=C3C1CCN(CC3)CCCSC=4N(C(=NN4)C=5C=CC=C6C5C=CC(=N6)C)C)C,1
N1(C(SC2(C1=O)CCCC2)=O)CCCCN3CCN(C4=NOC=5C4=CC=CC5)CC3,1
S(=O)(=O)(NCCCCN1CCN(CC1)C2=NSC=3C2=CC=CC3)C4=CC=C5C(=C4)C=CC=C5,1
N12[C@H]3[C@H](CN(CC3)CCCC(C4=C(C=C(C=C4)F)N)=O)C=5C1=C(C=CC5)OCC2,1
O1C(CCC1)CN2C3=NC(=NC(=C3N(C2=O)CC(OCC)=O)C(=O)N)C4=CC(=CC=C4)C,0
C1[C@@H](CC[C@@H](CCN2CCN(CC2)C=3C=C(C=C(C3)C(F)(F)F)C#N)C1)NS(C4=CC(=CC=C4)C#N)(=O)=O,1
N1(CCN(CC1)CCCCC2C=3C(=C(OC)C=CC3)CCC2)C=4C=CC=CC4,1
S(=O)(=O)(N1CC(CCC1)C(=O)NCCCN(C2=CC=CC=C2)C)C=3NC=NC3,0
O1CCN(CCN2C(CNCCCOCCCC)=CC=C2)CC1,0
S1(=O)C2=C(NC(=O)C3=C1C=CC=C3)C=C(C=C2)C(=O)NCC4=CC=C(OC)C=C4,1
S(=O)(=O)(N1CCN(CC1)CC=2OC3=C(N2)C=CC(=C3)C)C4=CC=C(F)C=C4,0
S1C(N2CCCCCC2)=NC(=C1C(=O)C=3C=CC=CC3)C4=CC=C(OC)C=C4,0
OC(N1CCN(CC1)CC2=CC=3OCOC3C=C2)C4=NNC5=C4C=CC=6C5=CC=CC6,0
FC1=C(C(=O)NC=2ON=C(C2)C)C=CC=C1,0
C1(=CC(=O)C=2C(O1)=CC=C(OCCCCCCN3CC(O)CCC3)C2)C=4C=CC=CC4,1
S(C=1N(C2CC2)C(=NN1)C3CC3)C(C(=O)NC4(CCCCC4)C#N)C,0
C1=2C(NC(=C1)O)=C(Cl)C=CC2OCCN3CC=4C=CC=CC4C3,1
C=1C(N2N=C(C(CN3CCN(CC3)C4=CC=CC=C4)=C2)C)=CC=CC1,1
S1C(C(N2CCN(CC2)CC3=CC=CC=C3)C4=CC=CC=C4)=C(O)N5N=CN=C15,0
C1(=CC(=O)C=2C(O1)=CC=C(OCCCCCCN3CCCCCC3)C2)C=4C=CC=CC4,1
C1=C(C2=C([C@H]3[C@H](CC2)N(CCN4CCN(CC4)C5=CC=CC=C5)CCC3)C=C1)O,1
S1C=2CC(N(CCCCN3CCN(CC3)C(=O)C=4NC=5C(C4)=CC=CC5)CCC)CCC2N=C1N,1
