SMILES,pIC50
N12C(C3=C(C=CC=C3)CC4=C1C=C(C=C4)Cl)CC(O2)CN(C)C,8.05
N1(CC2=CC=CC=C2)CCC(C(CC3=CC=C(C=C3)F)=O)CC1,5.34
FC1=CC=C(CC2=CC=C(C3CCN(CC3)C/C=C/C4=CC=CC=C4)C=C2)C=C1,5.47108
C1(C(NC[C@@H]2N(CC=3C=CC=CC3)CCC2)=O)=C(C(OC)=CC=C1)OC,7.68
C1(=NSC=2C1=CC=C(Cl)C2)N3CCN(CC3)CCCCN4C(C(C)(C)SC4C)=O,6.54
ClC1=CC=C(N2CCN(CCC3CC=4C(C3=O)=CC=C(F)C4)CC2)C=C1,5.81163
C12=C(SC(=C1)CC(C)C)CN[C@@H]3[C@@H]2C=4C(=CC(=C(C4)O)O)CC3,5.59
C1=2C(N3CC(C)(C)N(CC3)C)CC(C1=CC=C(C2)Cl)C4=CSC=C4,8.21
FC1=CC=2N=C(N3CCN(CC3)C)C=4C(=NN(C4)CC)NC2C=C1,5.48149
OC=1C=C2N=C(N3CCN(CC3)C)C4=C(NC2=CC1)C=CC=C4,5.19382
N1(CCN(CC1)CC2=CC=CC=C2)C=3C4=C(NC=C4)C=CC3,8.49485
C1(=CCN(CC1)CCC#CC=2C=CC(=CC2)O)C=3C=CC=CC3,7.27
C12=C(SC(=C1)C(C)(C)C)CN[C@H]3[C@H]2C=4C(=CC(=C(C4)O)O)CC3,5.86
C12=C(SC(=C1)C(C)(C)C)CN[C@@H]3[C@@H]2C=4C(=CC(=C(C4)O)O)CC3,5.49
C1=2C([C@H](CN)OC(C1)COCC=3C=CC=CC3)=CC=C(C2O)O,6.69
C1=C(C=CC=2CCC(CC12)N(CCN3CCN(CC3)C=4C=CN=CC4)CCC)O,7.17
C1=CC=C2C(=C1)CCN(C2)CCC=3C=CC(=CC3)NC(OC(C)(C)C)=O,6.26
C1(C(NC[C@H]2N(CCC2)CC)=O)=C(C(I)=CC=C1OC)OC,9.17
C1(C(NC[C@H]2N(CCC2)CC)=O)=C(C(I)=CC=C1OC)OC,5.55
N1(C(CC2CCN(CC2)CC3=CC=C(C=C3)Cl)=O)C(CC4=C1C=CC=C4)C,7.04
C=1(NC(CN2CCN(CC2)C3=C(OC)C=CC=C3)=CC1)C4=C(OC)C=CC=C4,8.19
O1[C@H]2[C@H](N(CC1)[11CH2]CC)CCC=3C2=CC(O)=CC3,8.07058
N1=C(NCC[C@@H](N2CCN(CC2)C3=CC=CC=C3)C1)C4=CC=CC=C4,5.38
C1(N(C=2C=CC(=CC2S1)CCN3CCC(CC3)C4=CC=CC=C4)C)=O,6
C1=CC=2CCC(CC2C=C1O)N(CCC)CCN3CCN(CC3)C4=CC=CC=5C4=CC=CC5,7.87
BrC=1C=C(C(=O)NC2CN(CCN(C2)C)CC)C(OC)=NC1N(C)C,7.12494
C1(=C(OC(=O)C)C(Br)=CC=C1OC)C(NC[C@H]2N(CCC2)CC)=O,5.46
C=1C(=C(C=2CN3CCC=4C(=CC(=C(C4)OC)O)[C@@H]3CC2C1)OC)O,7.96
C=1(C(=CC2=C(C1)CCN3[C@@H]2CC=4C(C3)=C(C(=CC4)O)OC)O)OC,5.06
N1(C(CN2CCN(CC2)CC=3C=CC(C(C)(C)C)=CC3)=O)C(CC4=C1C=CC=C4)C,5.72
N1C=C(CCCCN2CCC(CC2)C3=CC=CC=C3)C=4C1=CC=CC4,7.35
N(C(=O)C1=CC=CC=C1)C(=O)NCCC2CCN(CC2)CC3OC4=CC=CC=C4OC3,8.59
C=1(C(NC[C@@H]2N(CCC2)CC)=O)C(=CC=C(C1)I)OC,6.95
C=1(C(NC[C@H]2N(CCC2)CC)=O)C(=CC=C(C1)I)OC,8.82
ClC1=C(N2CCN(CC2)CCCCN(CC=3C=4C(SC3)=CC=CC4)CCC)C=CC=C1Cl,6.79048
N1(C=2C(OC)=CC=CC2)CCN(CC1)CCNC3C4=C(C=CC(=C4)OC)CCC3,5.92
C=1(C2=CC=C(C=C2)OC)C[C@H](CN3CC=C(CC3)C=4C=CC=CC4)CCC1,7
N1(C=C(C2=CC=CC=C2)N=C1)C3CCN(CC3)CC4=CC=CC=C4,6.35
N1(CCN(CC1)CCC[C@H]2C=3C(=C(OC)C=CC3)CCC2)C4=CC=CC=C4,6.21
N1(CCN(CC1)CCC[C@@H]2C=3C(=C(OC)C=CC3)CCC2)C4=CC=CC=C4,6.06
N1(CCN(CC1)CCCC2C=3C(=C(OC)C=CC3)CCC2)C4=CC=CC=C4,7.01
C1C2(C3=CC=CC(=C3)F)C(CN1CCCSC4=NN=C(N4C)C5=C(N=CO5)C)C2,6.8
C=1C=CC2=C(C1)C(N(CCC2)CCCCN3CCN(CC3)C4=CC=C(C=C4)OC)=O,5.16
N1(C2=NC=CN=C2)CCN(CC1)CC[C@H]3CC[C@H](NC=4N=CC=CN4)CC3,6.74
N1(C2=C(OC)C=CC=C2)CCN(CC1)CNC(C3=CC(C)=CC=C3)=O,6.08
N1(C2=C(C=CC(=C2)C)C(CC1(C)C)C)C(CN3CCN(CC3)CC=4C=CC(=CC4)Cl)=O,5.72
BrC1=CC=C(C2(O)CCN(CC2)CC=3OC=4C(C3)=CC=CC4)C=C1,7.76195
N1=C(C=2C=CC(=CC2O1)F)C3CCN(CC3)CCOC4=C(C=C(C=C4)C(=O)C)OC,6.37
C1(=CC(=O)C=2C(O1)=CC=C(OCCCCN3CCC(CC3)O)C2)C4=CC=CC=C4,5.17
C1(C(NC[C@H]2N(CCC2)CC)=O)=C(C(Br)=CC=C1OC)OC,8.92
C1(C(NC[C@H]2N(CCC2)CC)=O)=C(C(Br)=CC=C1OC)OC,5.85
ClC1=NN2C=C(N=C2C=C1)CN3CCN(CC3)C=4C(OC)=CC=CC4,7.10237
N1(C2=C(OC)C=CC=C2)CCN(CC1)CCNC(C=3C=CC(=CC3)F)=O,8.3
N1(C2=C(OC)C=CC=C2)CCN(CC1)CCNC(C=3C=CC(=CC3)F)=O,8.37
C1(=NOC=2C1=CC=CC2)N3CCN(CC3)CCCCN4C(CC5(CC4=O)CCCC5)=O,7.6
C12=CC(C(=O)OC)=CC=C1NC=C2CCCCN3CCN(CC3)C=4C=CC=CC4,7.51
C12=C(N3CCN(CC3)CCNC(C=4C=CC(=CC4)F)=O)C=CC=C1OCCO2,7.85
C1=CC2=CNC(=C2C=C1OCCCCN3CCN(CC3)C4=CC=CC=5C4=C(C=CC5)F)O,8.5
C=12C=3C4=C5C=CC3N=C(C1C=CC=C2C[C@H]4N(CC5)C)O,5.21
C=12C=3C4=C5C=CC3N=C(C1C=CC=C2C[C@H]4N(CC5)C)O,7.26
C1(N2C(CN(CC2)CCCCN3C(CC4(CC3=O)CCCC4)=O)C)=NSC=5C1=CC=CC5,7.19
N1(C=2N=CC=CN2)C[C@@H]3CC[C@H](CN3CC1)COC=4C=CC(C(C)(C)C)=CC4,5.76
C=1(N2CCN(CC2)CC3=CC(C=4C=CC(=CC4)F)=CC=C3)N=CC=CN1,7.31
N1(CCN(CC1)C=2C(=CC=CC2)OC)CC=3N=NN(C3)C=4C=CC(=CC4)OCCCOCCF,6.36
O(CCCCN1CCN(CC1)C2=CC=C(OC)C=C2)C=3C=C4NC(=O)CCC4=CC3,6.9914
C=1(OC2=CC=CC=C2C1)CN3CCN(CC3)CC=4C(OC)=CC=CC4,5.29
C=1C(=CC=2CCN(CCC2C1)CCCSC3=NN=C(N3C)C4CCCC4)C5=NOC(=C5)C,6.6
C1(=C2C(OC=C2)=CC=N1)N3CCN(CC3)CCCC(C4=CC=C(C=C4)F)O,6.47
N1(C(CC(CC1=O)(C)C)=O)CCCCN([C@H]2CC=3C4=C(NC=C4)C=CC3CC2)CCC,8.19
N1(C(CC(CC1=O)(C)C)=O)CCCCN(C2CC=3C4=C(NC=C4)C=CC3CC2)CCC,7.82
C=12C3=C4C=CC=C3C[C@@H]5C1C(=CC=C2[C@@H]4NC(=O)C)CCN5C,5.44
C=12C3=C4C=CC=C3C[C@@H]5C1C(=CC=C2[C@@H]4NC(=O)C)CCN5C,5.44
C=12C3=C4C=CC=C3C[C@@H]5C1C(=CC=C2[C@H]4NC(=O)C)CCN5C,5.1
C=12C3=C4C=CC=C3C[C@@H]5C1C(=CC=C2[C@H]4NC(=O)C)CCN5C,5.1
C1(C(NC2CCN(CC2)CC=3C=CC=CC3)=O)=C(C(Cl)=CC(=C1OC)Cl)O,8.27
N12C(C(=CC3=C(C1)C=CC=C3)N4CCN(CC4)C)=CC=C2C,6.03
C1(=C(C=C(C#N)C#N)NC=C1)CN2CCN(CC2)C=3C=CC=CC3,5.4
O1C=2C(=CC=CC2)OCC1CN3CCC(CC3)CCNC(=O)C=4C=CC=CC4,7.62
C1(N2CCN(CC2)C)C3=C(SC4=C(C=CC=C4)C1)C=CC(=C3)C5=CC=CC(=C5)C,8.47
N1C(=CC=C1CN2CCC(CC2)(C3=CC=C(C=C3)Cl)O)C4=CC=C(C=C4)F,5.96
C1=CC=C2CN(CC2=C1)CCN3CCN(C3=O)C4=CC(=CC=C4)C#N,7
S(N1C2=CC(I)=CC=C2CC1)(C=3C=C(N4CCNCC4)C(=CC3)OC)(=O)=O,5.6
O(C=1C=2CC[C@@H](N(CCC)CC3=CC=CC=C3)CC2C=CC1)C,7.1831
C1=2C=C(N3CCN(CC3)CCCCC=4C=5C(=CC=C(C#N)C5)NC4)C=CC1=NSN2,7.51
C1C2=C(CC3C=4C(=CC(=C(C14)OC)OC)CCN3CC5=CC=CC=C5)C=CC=C2,5.31
O(CCCCN1CCN(CC1)C=2C=3C(C=CC2)=CC=CC3)C4=CC=5C(=CNC5O)C=C4,8.13136
N12C(C(N3CCN(CC3)CC4=CC=C(C=C4)Cl)CCC5=C1C(=CC=C5)CC2(C)C)=O,6.7
C1(=CC(=O)C=2C(O1)=CC=C(OCCCCCCN3CCC(CC3)O)C2)C4=CC=C(C=C4)F,5.42
N1(C(CN2CCN(CC2)CC=3C=C(F)C=CC3)=O)[C@@H](CC4=C1C=CC=C4)C,6
C1(=CC2=C(C=C1)CC3=C(CCCN(CC2)C)C=CC=C3)O,7.38
C1(=NSC2=C1C=CC=C2)C(N(CCN3CCC(C4=NOC=5C4=CC=C(F)C5)CC3)C)=O,6.58
S(=O)(=O)(N1[C@H](CCC1)CCN2CCC(CC2)C)C3=CC(O)=CC=C3,6.50031
C1(=CC=CC([C@@H](C2CCN(CC2)CCC3=CC=C(C=C3)F)O)=C1OC)OC,5.89
C=12C=3C(=CNC3C=CC1CCC(C2)N(CCCC4=C(OC)C=CC=C4)CCC)C=O,7.85
C1=2[C@H]3C=4C(=NC(=CC4)OC)CN[C@@H]3CCC1=CC(=C(C2)O)O,6.28
C1=2N(CC(N3CCN(CC3)CCO)C=4C(S1)=CC=C(Cl)C4)C=CC2,8.22
S1N=C(N2CCN(CC2)CCC3=CC4=C(C(NC(=O)C)CC4)C=C3)C5=C1C=CC=C5,7.82391
O(C1=CC2=C3[C@H](N(CC2)CCC)CC4=C(C3=C1)C(OC(=O)C)=CC=C4)C,7.72354
N1=C(C=2C=CC(=CC2O1)F)C3CCN(CC3)CCCOC=4C=C5OC(C=O)C=C(C5=CC4)O,7.51
C=1C=C([C@H](CNCCSCCCNCCC2=CC(=CC=C2)Cl)O)C=3SC(=NC3C1O)O,6.1
N1(C(C2=CC=CC=C2C1=O)=O)CCCCCN3CCN(CC3)C=4C(=C(Cl)C=CC4)Cl,7.96
N1(C(C2=CC=CC=C2C1=O)=O)CCCCCN3CCN(CC3)C=4C(=C(Cl)C=CC4)Cl,7.06
S(=NC=1C=C2OC(CCC2=CC1)CNCCCOC=3C=C(N)C=CC3)(O)(=O)C,7.8
C=1(N2CCN(CC2)CCCC(C=3C=CC(=CC3)F)(C4=CC=C(C=C4)F)O)N=CC=CN1,6.7
C1=2C([C@H](CN)OC(C1)CCCCCC)=CC=C(C2O)O,6.11
C1=CC=2C(=CC=C1)C(=CC2CN3CCN(CC3)C4=C(C=CC=C4)OC)C#C,7.12
ClC1=C2C=3[C@@H](N(CC2)C)CC4=C(C3C(OC)=C1O)C=C(OC)C(O)=C4,6.14267
N1C=C(CCCCN2CCN(CC2)C3=CC=CC=C3)C4=C1C=CC(O)=C4,8.38
C1CCC2(CN(CC2)CCCSC3=NN=C(N3C)C4=C(N=CO4)C)C5=C1C=CC(OC)=C5,6.6
C1(=CC=C2N(CC3CCCN(C3)C)C=4C=CC=CC4SC2=C1)Cl,5.6
C=1(C(N2CCN(CC2)CCCCN(C3CC=4C=C(O)C=CC4CC3)CCC)=CC=CC1Cl)Cl,8.06
C12=C3C=C(C=C1C4=C(C=CC=C4C[C@H]2N(C)CC3)O)C=5C=CC(=CC5)O,8.42
C=1(C(C2(OC1)CCN(CC2)CC3CCCCC3)=O)C=4C=CC=CC4,6.19
C12=C(SC(=C1)CCCC)CN[C@@H]3[C@@H]2C=4C(=CC(=C(C4)O)O)CC3,5.88
N1(CCN(CC1)CCC2=CC3=CC=C(C=C3CC2)OC)C4=CC=CC=C4,6.77
C12C(C3=CC=C(C=C3OC1=O)OC)=CCN(C2)CC4=CC(Cl)=CC=C4,5.26
C=1C=C(N2CCN(C2=O)CCN3CCC(CC3)C(F)(F)F)C=C(C1F)C#N,6
C(NC=1N=CC=CC1)(NC2CCN(CC2)CC3=CC=CC=C3)=O,6.72
C12(OCC3=C1C=CC=C3)CCN(CC2)CCCCC4=CNC=5C4=CC=CC5,5.89
CC1([C@@]2(CN(C)CCN3CCN(C3=O)C4=CC=CC(=C4)C(F)(F)F)CC[C@@H]1CC2)C,7.7
FC(F)(F)C1=CC(N2C(=O)N(CCN(CC34C(C(CC3)CC4)(C)C)C)CC2)=CC=C1,7.70006
C1(=CC(=O)C=2C(O1)=CC=C(OCCCCCCN3CCC(CC3)O)C2)C4=CC=NC=C4,5.16
C=12OC(=O)C=C(C1C=CC(=C2)OCCCN3CCN(C=4N=CC=CN4)CC3)C,6.49
N1(C[C@H]2[C@H](C=3C(CC2)=CC=CC3)CC1)C4CCCCC4,5.57
C=12C(N3CCN(CC3)CC=4NC(C=5C=CC=CC5)=CC4)=CC=CC1OCCCO2,9.17
ClC1=C(N2CCN(CC2)CCCCOC=3C=C4N=CC=CC4=CC3)C=CC=C1Cl,7.20066
N1(C(SC2(C1=O)CCCC2)=O)CCCCN3CCN(C=4C(C5=CC=CC=C5)=CC=CN4)CC3,6.63
C1(=CC=C2N(CC3CCCN(C3)C)C4=C(C=CC=C4)SC2=C1)N5CCOCC5,5.16
ClC1=C(N2CCN(CC2)CCCCOC3=CC=4OC(=O)C5C(=CCC5)C4C=C3)C=CC=C1Cl,5.72225
C1(N(C(=O)C=2C1=C(F)C=CC2)CCCCCN3CC=C(C4=CNC=5C4=CC=CC5)CC3)=O,7.6
BrC1=CC=2[C@H]3O[C@H](CC3C=4C(OC2C=C1)=CC=CC4)CN(C)C,7.18046
BrC1=CC=2[C@H]3O[C@@H](CC3C=4C(OC2C=C1)=CC=CC4)CN(C)C,6.43297
[C@H]12C3=C(C(=O)C(C)C)C=CC=C3CC[C@H]1N(CCC)CC2,7.21
N1(C[C@H](COC=2C=CC=CC2)O)CCC(C=3C=CC(OC4=CC=CC=C4)=CC3)CC1,5.39
O[C@@H](CN1CCC(CC1)C2=CC=C(OC3=CC=CC=C3)C=C2)COC4=CC=CC=C4,5.36251
OC(CN1CCC(CC1)C2=CC=C(OC3=CC=CC=C3)C=C2)COC4=CC=CC=C4,5.33348
C1=CC(=C(C=C1)OC)N2CCN(CCC2)CCCCNC(C=3C=CC(=CC3)C=C)=O,6.89
C12=C(N3CCN(CC3)CCCC=4C5=C(C=C(C=C5)Cl)NC4)C=CC=C1OCCO2,8.68
N1(C=C(OCCN2CCCCC2)C=3C1=CC=C(Cl)C3)C=4C=CC(=CC4)F,8.64
C=1(C(=CC=C(C1)Cl)OCCC2=CC=CC=C2)CCN3CCCC3,7.16
C12=C(CC3=C1C=CC=C3)C=CC=C2CN4CCN(C=5N=CC=CN5)CC4,5.64
S(=O)(=O)(NCCCCN1CCN(CC1)C2=NSC3=C2C=CC=C3)C=4C=C(C=CC4)C,8.06048
C1(=CC(C(=O)NC[C@H]2N(CCC2)CC)=C(OC)C(O)=C1)OC,6.69
C1=CC=C2N(C3=C(C=CC(C(F)(F)F)=C3)SC2=C1)CCCNC(C)CO,5.6
N1([C@@H](CC2=C1C=CC=C2)C(=O)OC)C(CN3CCN(CC3)CC4=CC=C(C=C4)Cl)=O,5.93
C=12SC(C(C)(C)C)=CC1CN[C@@H]3[C@@H]2C=4C(=CC(=C(C4)O)O)CC3,6.04
C12=C(NC=3C1=CC(=CC3)F)CC4N(C2CC4)CCCC5=NOC=6C5=CC=C(F)C6,6.63
C1(N(C(=COC2=C1C=CC=C2)Cl)CCCCN3C=CC(CC3)C4=NC=CC=C4)=O,7.08
N1(CCN(CC1)CCNC(C=2C=CC(=CC2)F)=O)C3=CC=CC=C3,7.04
C1(=C(OC)C=C2CCN(CC2=C1)/C=N/C=3C=CC4=C(C(CC4)SCCCC)C3)OC,5.51
ClC=1C=C(S(=O)(=O)NCCCN2CCN(CC2)C3=NSC4=C3C=CC=C4)C=CC1F,7.4318
N1(C(=C2CCCCC2=C1O)O)CCCCN3CCN(C4=NC=CC=N4)CC3,6.43
C1=2C(N3CC(C)(C)N(CC3)C)CC(C1=CC=C(C(F)(F)F)C2)C=4C=CC(=CC4)F,8.24
N(C(=O)NC1=CC=C(C=C1)CCN2CCN(CC2)C=3C=CC=CC3)C4=CC=CC=C4,6.32
N1(CCC(C(CC2=CC=C(C=C2)F)O)CC1)CCCCC3=CC=CC=C3,6.05
N1(C(CN2CCN(CC2)CC=3C(=C(F)C(=CC3)F)Cl)=O)[C@@H](CC4=C1C=CC=C4)C,6.7
O1C2=C(C=C(C=C2)OC)CCC13CCN(CC3)CCCC(C=4C=CC(=CC4)F)=O,8.7
C12=C(NC=3C1=CC(=CC3)Cl)CCN(C2)CCCN4CCN(C5=NC=CC=N5)CC4,7.26
N1C(=NC2=C1C=CC=C2)CN3CCN(CC3)C=4N=CC=CC4,6.8
C(N1CCCCCC1)(C2=CC(CN3CCN(CC3)C=4C(OCC)=CC=CC4)=CC=C2)=O,7.24
C=1(C(NC[C@H]2N(CCC2)CC)=O)C(=C(O)C=CC1O)OC,7.25
C=1C=CC(CC(=O)NC2CCN(CC2)CCCN3C(COC4=C3C=CC=C4)=O)=CC1,6
N1(C2=C(SC=C2)CC)C[C@H](C=3C=C(C#N)C=CC3)CCC1,7.96
N1(C2=C(SC=C2)CC)C[C@H](C=3C=C(C#N)C=CC3)CCC1,6.99
C12(N(CNC1=O)C=3C=CC=CC3)CCN(CC2)CCCOC=4C=CC(=CC4)F,8.52
N([C@@H]1CCC=2C(C1)=CC(N)=CC2)(CCN3CCN(CC3)C4=CC=CC=C4)CCC,6.22113
C=1C(=CC2=C(C1)CC[C@H](C2)N(CCC)CCN3CCN(CC3)C4=CC=CC=C4)N,6.75
C=1C(=CC=2CC(CCC2C1)N(CCC)CCN3CCN(CC3)C4=CC=CC=C4)N,6.2
C=1C(=CC=2CC(CCC2C1)N(CCC)CCN3CCN(CC3)C4=CC=CC=C4)N,6.2
C=1C(=CC2=C(C1)CC[C@@H](C2)N(CCC)CCN3CCN(CC3)C4=CC=CC=C4)N,5.57
N1(C2=C(C#N)C=CC=C2)CCN(CC1)CNC(C3=CC=C(C=C3)C)=O,6.42
C12=C(N=C(N(C1=O)N)SCCCN3CCN(C=4N=CC=CN4)CC3)SC(=C2C)C,5.7
C=12C(C3(CCN(CC3)CCC4=CC=CC=C4)CCC1C=C(F)C=C2F)=O,6.29
C1(N(CSC1(C)C)CCCCN2CCN(C=3N=CC4=C(C3)C=CC=C4)CC2)=O,5.07
C1(=C(C=CC=2[C@@H]3CNCC[C@H]3[C@@H](CC12)C4=CC=CC=C4)O)O,6.64
C1=2[C@H]([C@H](N)CC1=CC=C(C2)O)C=3C=CC=CC3,9.23
C=1(C(=CC=C(C1)Cl)OCCC2=CC=CC=C2)CCN(CCC)CCC,6.95
N(C1CCC(CC1)=C(C#CC2=CC=CC=C2)C#CC3=CC=CC=C3)(CCC)CCC,5.284
N12C(=NCC1CN3CCN(CC3)C=4C(OC)=CC=CC4)C=5C=CC=CC5N=C2SC,6.35
N1(C=2C=CC=CC2)CCC(CC1)CNCC3OC=4C=CC=CC4OC3,7.41
N1(C=2C(OC(C)C)=CC=CC2)CCN(CC1)CC=3C=C(C(C=4C=CC=CC4)O)C=CC3,8.3
C=1(N(C=C2C1C=CC=C2)CCC3CCN(CC3)CC4OC5=CC=CC=C5OC4)O,8.42
C=12C(N3CCN(CC3)CC=4C=C(C5=CC=CC=C5)C=CC4)=CC=CC1NCCO2,9.03
N1(C(SC2(C1=O)CCCC2)=O)CCCCN3CCN(C4=C5C(SC(=C5)C)=CC=N4)CC3,6.55
C1(C(CCC2=C1C=CC=C2)C3CCN(CC4=CC=C(F)C=C4)CC3)=O,7.21
O(C(=O)NCC1CCC(CC1)CN2CCC=3C(C2)=CC=CC3)C(C)(C)C,5.94
C1=CC=C2C(=C1)CCN(C2)C[C@H]3CC[C@@H](CC3)CNC(OC(C)(C)C)=O,5.94
C12=C(C3=CC=CC=C3N1)CCN(C2)CCCCCCCC4=CC=NC=C4,6.6
FCCOC=1C=C2C=3[C@H](N(CC2)C)CC=4C(C3C1)=C(O)C=CC4,8.92082
C=1(C2=CC=C(C=C2)C)C[C@H](CN3CC=C(CC3)C4=CC=CC=C4)CCC1,6.48
C=1C=C(SCCCN2CCC(CC2)(C3=CC=C(C=C3)Cl)O)C=CC1F,8.06
C1(=O)CCC=2C(N1)=CC(=CC2)OCCCCN3CCN(CC3)C4=CC=C(C=C4OC)C,8.34
C1=2O[C@@H](CNCCCCC3=CC=CC=C3)CCC1=CC=C(C2)O,9.7
C1=2OC(CNCCCCC3=CC=CC=C3)CCC1=CC=C(C2)O,9.22
C1(=CC2=CNC(=C2C=C1OCCCCN3CCN(CC3)C4=CC=CC=5C4=C(C=CC5)F)O)Cl,8.23
C1=CC2=C3C(=C1)[C@H]4[C@@H](N3CCN2C)CCN(C4)CCCC5=NOC=6C5=CC=CC6,6.76
C1C(NC(C=2C=CC=CC2OCC)=O)CCN(CCOC3=CC=CC(=C3)F)C1,7.12
C1(=CC(=O)C=2C(O1)=CC=C(OCCCCCCN3CC(CCO)NCC3)C2)C=4C=CC=CC4,5.08
C1(C2=C(C=CC=C2OCCCCCCCN3CCC(CC3)O)OC(=C1)C=4C=CC=CC4)=O,5.62
N1(C2=CC=3OCOC3C=C2)CCN(CC1)CCCCC=4C=5C(=CC=C(C5)F)NC4,7
C1C(CC(=O)C2=C1OC(=C2C)C(OCC)=O)CN3CCC(CC3)C(=O)C4=CC=C(C=C4)F,5
N1(C(=O)CCCC1=O)CC2=CC(CN3CCN(CC3)C=4C(OC(C)C)=CC=CC4)=CC=C2,7.2
C12=C(NN=C1)CCC(C2)N(CCC3=CC=CC=C3)CCC,6.85
C1(=CCN(CC1)CCC#CC2=C(N)C=CC=C2)C=3C=CC=CC3,6.74
C1=2C=CC=CN1N=C(C2)OCCCCN3CCN(CC3)C=4C(=C(C=CC4)Cl)Cl,8.03
N1(C=C(C2CCN(CC2)CCO)C=3C1=CC=C(Cl)C3)C4=CC=C(C=C4)F,8.35
N1(CC2CC2)CCC(COC=3C=C4C=CC=CC4=CC3)CC1,5.53
C1(N2CCN(CC2)C)C=3C=C(C=CC3SC4=C(C=CC=C4)C1)C5=CC=NN5C,9.07
C=12C(C=3C=C(Br)C=CC3)CN(C)CCC1C=C(C(=C2)O)Cl,5.95
O(C=1C(N2CCN(CC2)CCCN=C3NC4=C(OC3)C=CC=C4)=CC=CC1)C,6.55284
C1(=CC2=C(C=CC(=C2)Cl)CC3=C1C=CC=C3)N4CCC(CC4)C,5.85
C1(=NSC=2C1=CC=CC2)N3CCN(CCCCN4C(CC5(CC4=O)CCCC5)=O)CCC3,6.63
C1=C(C(=C2CN3[C@@H](CC2=C1)C4=C(CC3)C=C(C(=C4)OC)OC)OC)OC,5.6
C1N(CCN(C1)CCCCCCN2CCN(CC2)C=3C=CN=C4C3C=CC=C4)C5=CC=CC=C5,7.39
[C@@H]12C3=C(C=CC=C3CCN1C)C=4C(C2)=CC=C(C)C4OC,6.61
C=1(C=CC=C2NC(CC21)=O)N3CCN(CC3)CC4CCC=5NC=6C(C5C4)=CC(=CC6)F,7.82
N1=C(C=2C=CC(=CC2O1)F)C3CCN(CC3)CCCOC=4C(=CC(C#N)=CC4)OC,6.95
ClC1=C(N2CCN(CCC3CCC(NS(=O)(=O)C4=CC=CN=C4)CC3)CC2)C=CC=C1Cl,8.39794
N1=C(N=C2C(=C1NC3=CC(=CC=C3)F)CCNCC2)CC4=CC=CC=C4,7.2
C1(=NOC2=C1C=CC=C2)N3CCN(CC3)CCC4=C5N(C(=O)C)CCC(C5=CC(=C4)F)C,7.54
ClC1=C(N2CCN(CC2)C/C=C/CNC(=O)C3=CC(Cl)=CC=C3)C=CC=C1Cl,7.82391
ClC1=C(N2CCN(CC2)C/C=C/CNC(=O)C=3C=CC(N(=O)=O)=CC3)C=CC=C1Cl,7.86012
C=1C=C(N2CCN(CC2)CCCCNC(C3=NN4C(=C3)C=CC=C4)=O)C(=CC1)SC,7.8
N=1N(N=NC1C=2C=CC=CC2)C3CCN(CC3)CC4=CC=CC=C4,5.96
N1(C(=O)CCCCCC1)CC=2OC(CN3CCN(CC3)C4=C(OC)C=CC=C4)=CC2,5.84
C=1(C=C(C=C(C#N)C#N)NC1)CN2CCN(CC2)C3=CC=CC=C3,6.01
N1(C=2C(OC)=CC=CC2)CCN(CC1)CCCCC=3C=4C(=C(OC)C=CC4)CCC3,5.23
C=1(C(=NC(=C(C1)Cl)NC)OC)C(NC2CN(CCN(C2)C)C)=O,6.86
C=1(C=2N(CC3=C(C1)C=C(C=C3)Cl)C=CC2)N4CCN(CC4)C,7.15
C1(=NC=2C(=CC(=CC2)O)SC=3C1=CC=CC3)N4CCN(CC4)C,7.31
S(C1=C(C=CC(=C1)C[C@H](NCCOC2=C(OCC)C=CC=C2)C)OC)(=O)(=O)N,7.89
N1(CC2CC2)CCC(COC=3C=CC(=CC3)C4=CC=C(C=C4)OC)CC1,5.14
S(=NC=1C=CC(C#CCCN2CCC(CC3=CC=CC=C3)CC2)=CC1)(O)(=O)C,6.7
O(C=1C=2C3=C4[C@H](N(CCC4=CC=C3)CCC)CC2C=CC1)C(=O)C,7.14086
C=1C2=C(C(CO2)C(=O)OC)C(=CC1CN3CCC(CC3)C(C=4C=CC(=CC4)F)=O)O,5
C=12[C@H]3C4=C(C(F)=CN=C4)CN[C@@H]3CCC1C=C(C(=C2)O)O,6.05
C=1C=C(OCCCN2CCN(CC2)C3=CC=C(C=C3)Cl)C=CC1,6.35
C12=C(C(CCCNCCOC=3N=CC=CC3)=CC=C1)C=CC=C2OC,6.42
C1=CC=C(C=2C1=CC=CC2)N3CCN(CC3)CCCON4C(C=5C(N=N4)=CC=CC5)=O,7.07
O1C=2C=C3C[C@@H]4N(CCC5=C4C=C(O)C(OC)=C5)CC3=CC2OC1,7.49485
[C@@H]12C=3C(=C(C=CC3CCN1C)CO)C=4C(C2)=CC=C(O)C4O,8.47
S(N1C2=C(C(CCN(C)C)=CC=C2)C=C1)(=O)(=O)C=3C=CC=CC3,5.8
C1(=CC(=O)C=2C(O1)=CC=C(OCCCCCCN(CCO)C)C2)C3=CC=CC=C3,5.35
C1(=C(C2=CC=CC=C2N1)CCN(CC)C)C3=CC=C(C=C3)F,7.77
S1(=O)C2=C(N(C(=O)C3=C1C=CC=C3)C)C=C(C=C2)C(=O)NCCCN(C)C,6.25181
